codigo,nombre,descripcion,marca,modelo,ubicacion,medida,stock,unidaddemedida,precioalpublico
COD941,ENGRASADORA 400GR SIN MANGUERA,,TRUPER                   ,14860,,0,2,UNIDAD,S/ 51.00
COD942,ENGRASADORA 5KG,,TRUPER                   ,16866,,0,-3,UNIDAD,S/ 420.00
COD943,ESCALERA ARTICULADA 12 PASOS TRANSFORMER,,TRUPER                   ,100495,,0,1,UNIDAD,S/ 430.00
COD944,ESCALERA DE EXTENSION 24 PASOS FIBRA DE VIDRIO,3.06 M A 7.01 M,TRUPER                   ,16757,,0,2,UNIDAD,"S/ 1,380.00"
COD945,ESCALERA DE EXTENSION 28 PASOS FIBRA DE VIDRIO,,TRUPER                   ,100229,,0,1,UNIDAD,"S/ 1,650.00"
COD946,ESCALERA DE EXTENSION DE ALUMINIO 20 PASOS,DOMESTICO - 3.05M A 5.79M,TRUPER                   ,16027,,0,2,UNIDAD,S/ 570.00
COD947,ESCALERA DE EXTENSION DE ALUMINIO 28 PASOS,,TRUPER                   ,16748,,0,1,UNIDAD,S/ 920.00
COD948,ESCALERA PLEGABLE 4 PASOS 150KG,,TRUPER                   ,16765,,0,0,UNIDAD,S/ 260.00
COD949,ESCALERA TELESCOPICA 16 PASOS ALUMINIO,,TRUPER                   ,16026,,0,2,UNIDAD,S/ 480.00
COD950,ESCALERA TELESCOPICA 24 PASOS ALUMINIO,3.06 M A 7.01 M,TRUPER                   ,16028,,0,3,UNIDAD,S/ 700.00
COD951,ESCALERA TIJERA 2 PASOS 150KG SIN BANDEJA NEGRO,DOMESTICO,TRUPER                   ,16740,,0,1,UNIDAD,S/ 135.00
COD952,ESCALERA TIJERA 2 PASOS PLEGABLES,,TRUPER                   ,16763,,0,5,UNIDAD,S/ 140.00
COD953,ESCALERA TIJERA 3 PASOS 150KG SIN BANDEJA NEGRO,DOMESTICO,TRUPER                   ,16741,,0,-1,UNIDAD,S/ 185.00
COD954,ESCALERA TIJERA 3 PASOS 175KG CON BANDEJA NARANJA,DOMESTICO,TRUPER                   ,10435,,0,4,UNIDAD,S/ 210.00
COD955,ESCALERA TIJERA 3 PASOS PLEGABLES,,TRUPER                   ,16764,,0,4,UNIDAD,S/ 175.00
COD956,ESCALERA TIJERA 4 PASOS CON BANDEJA 175KG NARANJA,SEMIPROFESIONAL,TRUPER                   ,10264,,0,7,UNIDAD,S/ 290.00
COD957,ESCALERA TIJERA 5 PASOS 175KG CON BANDEJA NARANJA,SEMIPROFESIONAL,TRUPER                   ,10335,,0,7,UNIDAD,S/ 310.00
COD958,ESCALERA TIJERA 6 PASOS 175KG CON BANDEJA NARANJA,DOMESTICO,TRUPER                   ,16744,,0,2,UNIDAD,S/ 380.00
COD959,ESCALERA TIJERA 6 PASOS FIBRA DE VIDRIO,,TRUPER                   ,100226,,0,2,UNIDAD,S/ 565.00
COD960,ESCALERA TIJERA 7 PASOS 175KG CON BANDEJA NARANJA,,TRUPER                   ,10337,,0,2,UNIDAD,S/ 420.00
COD961,ESCALERA TIJERA 7 PASOS FIBRA DE VIDRIO,,TRUPER                   ,100227,,0,2,UNIDAD,S/ 600.00
COD962,ESCALERA TIJERA 8 PASOS,,TRUPER                   ,10469,,0,0,UNIDAD,S/ 460.00
COD963,ESCALERA TIJERA 8 PASOS 175KG CON BANDEJA NARANJA,,TRUPER                   ,10338,,0,4,UNIDAD,S/ 490.00
COD964,ESCALERA TIJERA 9 PASOS 175KG CON BANDEJA NARANJA,,TRUPER                   ,10436,,0,3,UNIDAD,S/ 540.00
COD965,ESCALERA TIJERA DOBLE DE ALUMINIO 4 PASOS REFORZADA,,TRUPER                   ,10495,,0,0,UNIDAD,S/ 300.00
COD966,ESCALERA TIJERA DOBLE DE ALUMINIO 5 PASOS,,TRUPER                   ,10496,,0,0,UNIDAD,S/ 360.00
COD967,ESCOBILLA 3PCS,"LATON (AMARILLO)
ACERO INOXIDABLE (GRIS)
NYLON (NEGRO)",TRUPER                   ,10652,,0,4,UNIDAD,S/ 10.00
COD968,ESCOBILLA CIRCULAR 1 1/2 ALAMBRE FINA,,TRUPER                   ,11573,,0,13,UNIDAD,S/ 6.00
COD969,ESCOBILLA CIRCULAR 2 ALAMBRE FINA,,TRUPER                   ,11574,,0,11,UNIDAD,S/ 7.00
COD970,ESCOBILLA COPA 3 GRIS,DESPEINADA,TRUPER                   ,100857,,0,8,UNIDAD,S/ 16.00
COD971,ESCOBILLA COPA 3 TRENZADA 14M,EJE 14MM,TRUPER                   ,14184,,0,-1,UNIDAD,S/ 20.00
COD972,ESCOBILLA COPA 3 TRENZADA 5/8,"ENTRADA 5/8""",TRUPER                   ,14186,,0,0,UNIDAD,S/ 16.00
COD973,ESCOBILLA COPA 3 TRENZADA GRIS FINO,ALAMBRE FINO,TRUPER                   ,100851,,0,11,UNIDAD,S/ 19.00
COD974,ESCOBILLA COPA 3 TRENZADA GRIS GRUESO,"MULTIROSCA, ALAMBRE GRUESO",TRUPER                   ,100854,,0,22,UNIDAD,S/ 19.00
COD975,ESCOBILLA COPA 4 TRENZADA 14M,EJE 14MM,TRUPER                   ,14185,,0,-1,UNIDAD,S/ 29.00
COD976,ESCOBILLA COPA 4 TRENZADA 5/8,"ENTRADA 5/8""",TRUPER                   ,14187,,0,0,UNIDAD,S/ 24.00
COD977,ESCOBILLA COPA 4 TRENZADA FINO,,TRUPER                   ,100852,,0,18,UNIDAD,S/ 29.00
COD978,ESCOBILLA COPA PARA TALADRO 1,,TRUPER                   ,11595,,0,19,UNIDAD,S/ 7.50
COD979,ESCOBILLA COPA PARA TALADRO 1 1/8,,TRUPER                   ,11596,,0,10,UNIDAD,S/ 9.00
COD980,ESCOBILLA COPA PARA TALADRO 3/4,,TRUPER                   ,11593,,0,50,UNIDAD,S/ 6.00
COD981,ESCOBILLA DE FIERRO 4 FILAS,,TRUPER                   ,11559,,0,108,UNIDAD,S/ 7.00
COD982,ESCOBILLA DE FIERRO 6 FILAS,,TRUPER                   ,11553,,0,-3,UNIDAD,S/ 7.00
COD983,ESCOBILLA DE FIERRO ANTICHISPA,,TRUPER                   ,11540,,0,15,UNIDAD,S/ 5.00
COD984,ESCOBILLA EN COPA 1 3/4 PARA TALADRO,,TRUPER                   ,11571,,0,11,UNIDAD,S/ 8.50
COD985,ESCOBILLA ESMERIL 6,CARDA PEINADA CON ACOPLES,TRUPER                   ,11526,,0,3,UNIDAD,S/ 36.00
COD986,ESCOBILLA PARA ESMERIL 6,,TRUPER                   ,11520,,0,10,UNIDAD,S/ 29.00
COD987,ESCOBILLA PARA TALADRO 2 REDONDO,,TRUPER                   ,11569,,0,24,UNIDAD,S/ 5.50
COD988,ESCOBILLA PARA TALADRO 3 REDONDO,,TRUPER                   ,11570,,0,12,UNIDAD,S/ 8.00
COD989,ESCOBILLA PARA TALADRO 4,,TRUPER                   ,11590,,0,3,UNIDAD,S/ 12.00
COD990,ESCOBILLA PARA TALADRO 4PCS,,TRUPER                   ,11577,,0,1,JUEGO,S/ 32.00
COD991,ESCOBILLA SEMICOPA 4 TRENZADO M14,12 500 RPM,TRUPER                   ,14188,,0,13,UNIDAD,S/ 17.00
COD992,ESCOBILLA SEMICOPA 5 TRENZADO M14,,TRUPER                   ,14189,,0,10,UNIDAD,S/ 19.00
COD993,ESCOFINA 10 MEDA CAÑA CON MANGO,,TRUPER                   ,11246,,0,8,UNIDAD,S/ 23.00
COD994,ESCOFINA 10 MEDIA CAÑA,,TRUPER                   ,15207,,0,14,UNIDAD,S/ 19.00
COD995,ESCOFINA 12 MEDIA CAÑA,,TRUPER                   ,15209,,0,30,UNIDAD,S/ 25.00
COD996,ESCOFINA 6,,TRUPER                   ,15203,,0,23,UNIDAD,S/ 12.00
COD997,ESCOFINA MEDIA CAÑA 8,,TRUPER                   ,15205,,0,35,UNIDAD,S/ 13.00
COD998,ESCUADRA 10,,TRUPER                   ,14374,,0,8,UNIDAD,S/ 22.00
COD999,ESCUADRA 12,,TRUPER                   ,14376,,0,13,UNIDAD,S/ 24.00
COD1000,ESCUADRA 16X24 ALUMINIO NARANJA,,TRUPER                   ,101386,,0,8,UNIDAD,S/ 37.00
COD1001,ESCUADRA 16X24 METAL PROFESIONAL,16X24,TRUPER                   ,14384,,0,-3,UNIDAD,S/ 32.00
COD1002,ESCUADRA 6,,TRUPER                   ,14370,,0,6,UNIDAD,S/ 17.00
COD1003,ESCUADRA 8,,TRUPER                   ,14372,,0,15,UNIDAD,S/ 18.00
COD1004,ESCUADRA 8X12 DE METAL PROFESIONAL,,TRUPER                   ,14386,,0,6,UNIDAD,S/ 14.00
COD1005,ESCUADRA DE COMBINACION 12,,TRUPER                   ,14380,,0,1,UNIDAD,S/ 31.00
COD1006,ESCUADRA DE COMBINACION 16,,TRUPER                   ,14381,,0,10,UNIDAD,S/ 34.00
COD1007,ESCUADRA DE COMBINACION 6,,TRUPER                   ,14369,,0,3,UNIDAD,S/ 19.00
COD1008,ESCUADRA MAGNETICA 5 - 34KG,,TRUPER                   ,15408,,0,1,UNIDAD,S/ 32.00
COD1009,ESCUADRA TRIANGULAR 12 ALUMINIO,,TRUPER                   ,15132,,0,8,UNIDAD,S/ 49.00
COD1010,ESCUADRA TRIANGULAR 7 ALUMINIO,,TRUPER                   ,15131,,0,1,UNIDAD,S/ 22.00
COD1011,ESMERIL DE BANCO 1/2HP-370W 6&QUOT;,,TRUPER                   ,16142,,0,0,JUEGO,S/ 320.00
COD1012,ESPATULA 10 ,,TRUPER                   ,14460,,0,0,UNIDAD,S/ 19.00
COD1013,ESPATULA 12,,TRUPER                   ,14461,,0,4,UNIDAD,S/ 19.00
COD1014,ESPATULA 2 ACERO INOX,,TRUPER                   ,15850,,0,10,UNIDAD,S/ 12.00
COD1015,ESPATULA 2 MANGO MADERA,,TRUPER                   ,14448,,0,31,UNIDAD,S/ 10.00
COD1016,ESPATULA 2 PLASTICO NARANJA,,TRUPER                   ,14443,,0,15,UNIDAD,S/ 2.00
COD1017,ESPATULA 3 ACERO INOX,,TRUPER                   ,15851,,0,7,UNIDAD,S/ 13.00
COD1018,ESPATULA 3 MANGO DE MADERA,,TRUPER                   ,14449,,0,28,UNIDAD,S/ 10.00
COD1019,ESPATULA 3 PLASTICO NARANJA,,TRUPER                   ,14444,,0,16,UNIDAD,S/ 3.00
COD1020,ESPATULA 4 ACERO INOX,,TRUPER                   ,15852,,0,22,UNIDAD,S/ 15.00
COD1021,ESPATULA 4 MANGO MADERA,,TRUPER                   ,14450,,0,16,UNIDAD,S/ 12.00
COD1022,ESPATULA 4 PLASTICO NARANJA,,TRUPER                   ,14445,,0,14,UNIDAD,S/ 3.00
COD1023,ESPATULA 5 MANGO MADERA,,TRUPER                   ,14451,,0,15,UNIDAD,S/ 14.00
COD1024,ESPATULA 6 MANGO MADERA,,TRUPER                   ,14452,,0,12,UNIDAD,S/ 16.00
COD1025,ESPATULA TAPIZADORA 8,,TRUPER                   ,14459,,0,1,UNIDAD,S/ 17.00
COD1026,ESPEJO TELESCOPICO,,TRUPER                   ,14544,,0,4,UNIDAD,S/ 15.00
COD1027,ESPUMA EXPANSIVA 300ML,,TRUPER                   ,10919,,0,33,UNIDAD,S/ 19.00
COD1028,ESPUMA EXPANSIVA 500ML,,TRUPER                   ,10920,,0,22,UNIDAD,S/ 27.00
COD1029,ESPUMA EXPANSIVA 750ML,,TRUPER                   ,15305,,0,18,UNIDAD,S/ 35.00
COD1030,ESTAÑO 1.0MM 60/40,ROLLO 73MT APROX,TRUPER                   ,14366,,0,4,ROLLO,S/ 100.00
COD1031,ESTAÑO 3MM 50/50 CON NUCLEO DE RESINA,ROLLO 9MT,TRUPER                   ,14365,,0,1,ROLLO,S/ 76.00
COD1032,EXACTO PROFESIONAL 6,,TRUPER                   ,16969,,0,13,UNIDAD,S/ 10.00
COD1033,EXTENSION 1/2X10 PARA DADO,,TRUPER                   ,13418,,0,2,UNIDAD,S/ 24.00
COD1034,EXTENSION 1/2X2 1/2,,TRUPER                   ,13414,,0,4,UNIDAD,S/ 11.00
COD1035,EXTENSION 1/2X20,,TRUPER                   ,13919,,0,7,UNIDAD,S/ 64.00
COD1036,EXTENSION 1/2X24,,TRUPER                   ,13920,,0,6,UNIDAD,S/ 77.00
COD1037,EXTENSION 1/2X5,,TRUPER                   ,13416,,0,4,UNIDAD,S/ 14.00
COD1038,EXTENSION 1/4X3 PARA DADO,,TRUPER                   ,13218,,0,12,UNIDAD,S/ 6.50
COD1039,EXTENSION 1/4X6 PARA DADO,,TRUPER                   ,13915,,0,6,UNIDAD,S/ 9.00
COD1040,EXTENSION 3/4X16,,TRUPER                   ,13906,,0,0,UNIDAD,S/ 82.00
COD1041,EXTENSION 3/4X4,,TRUPER                   ,13902,,0,5,UNIDAD,S/ 36.00
COD1042,EXTENSION 3/4X8,,TRUPER                   ,13904,,0,0,UNIDAD,S/ 46.00
COD1043,EXTENSION 3/8X3 PARA DADO,,TRUPER                   ,13663,,0,7,UNIDAD,S/ 8.00
COD1044,EXTENSION 3/8X6.,,TRUPER                   ,13916,,0,0,UNIDAD,S/ 10.00
COD1045,EXTENSION 3/8X8 PARA DADO,,TRUPER                   ,13665,,0,6,UNIDAD,S/ 14.00
COD1046,EXTENSION DE ACERO PARA RODILLO 2.4M,,TRUPER                   ,10548,,0,7,UNIDAD,S/ 14.00
COD1047,EXTINTOR 1KG PORTATIL RECARGABLE ABC,,TRUPER                   ,100276,,0,1,UNIDAD,S/ 53.00
COD1048,EXTRACTOR DE POLEA,,TRUPER                   ,14501,,0,0,UNIDAD,S/ 74.00
COD1049,EXTRACTOR DE POLEA 2 BRAZOS 10,,TRUPER                   ,14499,,0,3,UNIDAD,S/ 130.00
COD1050,EXTRACTOR DE POLEA 3 BRAZOS 10 1/2,,TRUPER                   ,14509,,0,4,UNIDAD,S/ 245.00
COD1051,EXTRACTOR DE POLEA 3 BRAZOS 3,,TRUPER                   ,14500,,0,1,UNIDAD,S/ 47.00
COD1052,EXTRACTOR DE POLEA 3 BRAZOS 5,,TRUPER                   ,14503,,0,1,UNIDAD,S/ 60.00
COD1053,EXTRACTOR DE POLEA 6 - 3 BRAZOS,,TRUPER                   ,14506,,0,2,UNIDAD,S/ 125.00
COD1054,EXTRACTOR DE TORNILLO 5PCS,,TRUPER                   ,14512,,0,18,JUEGO,S/ 15.00
COD1055,EXTRACTOR PARA ENGRANES Y ORIFICIOS ROSCADOS,,TRUPER                   ,14502,,0,6,UNIDAD,S/ 48.00
COD1056,EXTRACTOR PATA DE GALLO 13PCS,,TRUPER                   ,14510,,0,4,UNIDAD,S/ 39.00
COD1057,EXTRACTOR PATA DE GALLO 15PCS,,TRUPER                   ,14511,,0,2,UNIDAD,S/ 60.00
COD1058,EXTRACTORES PARA VOLANTES 10PCS,,TRUPER                   ,14508,,0,5,UNIDAD,S/ 40.00
COD1059,FAJA LUMBAR PARA CARGA TALLA L (G),,TRUPER                   ,14217,,0,16,UNIDAD,S/ 32.00
COD1060,FAJA LUMBAR PARA CARGA TALLA M,,TRUPER                   ,14216,,0,16,UNIDAD,S/ 32.00
COD1061,FAJA LUMBAR PARA CARGA TALLA S (CH),,TRUPER                   ,10955,,0,15,UNIDAD,S/ 32.00
COD1062,FAJA LUMBAR PARA CARGA TALLA XL (EG),,TRUPER                   ,10956,,0,16,UNIDAD,S/ 32.00
COD1063,FAJA LUMBAR TALLA GRANDE L,,TRUPER                   ,14238,,0,3,UNIDAD,S/ 41.00
COD1064,FAJA LUMBAR TALLA M,,TRUPER                   ,14237,,0,0,UNIDAD,S/ 41.00
COD1065,FAJA PARA CARGA 1 1/2X5MT CON RATCHET,CAPACIDAD DE 750KG - 2250KG,TRUPER                   ,19283,,0,7,UNIDAD,S/ 46.00
COD1066,FAJA PARA CARGA 1X3MT CON RATCHET 2PCS,CARGA DE TRABAJO 136KG,TRUPER                   ,101739,,0,14,JUEGO,S/ 28.00
COD1067,FAJA PARA CARGA 1X3MT CON RATCHET 4PCS,CARGA DE TRABAJO 225KG,TRUPER                   ,101742,,0,3,JUEGO,S/ 60.00
COD1068,FAJA PARA CARGA 2X9MT CON RATCHET,CARGA RECOMENDADO 1666 KG,TRUPER                   ,19287,,0,9,UNIDAD,S/ 94.00
COD1069,FAJA PARA CARGA 2X9MT CON RATCHET.,CARGA DE TRABAJO 1000KG,TRUPER                   ,19286,,0,0,UNIDAD,S/ 72.00
COD1070,FAJA PARA CARGA 3X9MT CON MATRACA 5400KG,,TRUPER                   ,10313,,0,4,UNIDAD,S/ 185.00
COD1071,FAJA PARA CARGA 4 CON MATRACA 9MT 6TN,,TRUPER                   ,10314,,0,6,UNIDAD,S/ 220.00
COD1072,FAJA PARA CEPILLO ELECTRICO,,TRUPER                   ,101223,,0,10,UNIDAD,S/ 7.00
COD1073,FALSA ESCUADRA 8,,TRUPER                   ,14382,,0,4,UNIDAD,S/ 17.00
COD1074,FALSA ESCUADRA 9,,TRUPER                   ,14385,,0,7,UNIDAD,S/ 25.00
COD1075,FILTRO DE AGUA PARA HILA-1500/HILA-1800,,TRUPER                   ,101910,,0,11,UNIDAD,S/ 19.00
COD1076,FILTRO DE REPUESTO - VAPORES ORGANICOS,,TRUPER                   ,13735,,0,0,UNIDAD,S/ 32.00
COD1077,FILTRO PARA COMPRENSORA METAL,,TRUPER                   ,19325,,0,39,UNIDAD,S/ 14.00
COD1078,FILTRO REGULADOR Y LUBRICADOR DE AIRE 140PSI,,TRUPER                   ,19238,,0,4,UNIDAD,S/ 125.00
COD1079,FILTRO SEPARADOR DE AGUA Y ACEITE,,TRUPER                   ,19027,,0,3,UNIDAD,S/ 19.00
COD1080,FILTRO Y REGULADOR DE AIRE 140PSI,,TRUPER                   ,18238,,0,9,UNIDAD,S/ 78.00
COD1081,FORMON 1,,TRUPER                   ,14633,,0,18,UNIDAD,S/ 17.00
COD1082,FORMON 1 1/2,,TRUPER                   ,14639,,0,12,UNIDAD,S/ 20.00
COD1083,FORMON 1 1/4,,TRUPER                   ,14636,,0,15,UNIDAD,S/ 19.00
COD1084,FORMON 1/2,,TRUPER                   ,14621,,0,16,UNIDAD,S/ 17.00
COD1085,FORMON 1/4,,TRUPER                   ,14615,,0,8,UNIDAD,S/ 14.00
COD1086,FORMON 3/4,,TRUPER                   ,14627,,0,8,UNIDAD,S/ 16.00
COD1087,FORMON 3/8,,TRUPER                   ,14618,,0,9,UNIDAD,S/ 15.00
COD1088,FORMON 3PCS,,TRUPER                   ,17759,,0,0,UNIDAD,S/ 41.00
COD1089,FORMON 5/8,,TRUPER                   ,14624,,0,13,UNIDAD,S/ 15.00
COD1090,FORMON 7/8,,TRUPER                   ,14630,,0,17,UNIDAD,S/ 16.00
COD1091,FROTACHO FRAGUADOR DE CAUCHO 9 1/2X7/16,,TRUPER                   ,15427,,0,-1,UNIDAD,S/ 20.00
COD1092,FUMIGADOR 1 LITRO,,TRUPER                   ,10929,,0,3,UNIDAD,S/ 22.00
COD1093,FUMIGADOR 2LT MANUAL,,TRUPER                   ,10235,,0,7,UNIDAD,S/ 22.00
COD1094,FUMIGADOR 5LT,,TRUPER                   ,10836,,0,7,UNIDAD,S/ 53.00
COD1095,FUMIGADOR 7LT,,TRUPER                   ,10837,,0,0,UNIDAD,S/ 65.00
COD1096,"GABINETE MOVIL METALICA, 5 CAJONES 320KG",,TRUPER                   ,101733,,0,1,UNIDAD,"S/ 1,800.00"
COD1097,GAFAS PARA SOLDAR,,TRUPER                   ,14282,,0,10,UNIDAD,S/ 21.00
COD1098,GANCHO PERFOCEL 3/16X2,,TRUPER                   ,50146,,0,24,UNIDAD,S/ 1.50
COD1099,GANCHO TRUPAN CON ETIQUETA,,TRUPER                   ,50156,,0,52,UNIDAD,S/ 5.00
COD1100,GANCHO TRUPAN CON ETIQUETA 6,,TRUPER                   ,50153,,0,48,UNIDAD,S/ 4.00
COD1101,GATA BOTELLA 12TN,,TRUPER                   ,14818,,0,5,UNIDAD,S/ 155.00
COD1102,GATA BOTELLA 16TN,,TRUPER                   ,14820,,0,5,UNIDAD,S/ 205.00
COD1103,GATA BOTELLA 21TN,,TRUPER                   ,14822,,0,11,UNIDAD,S/ 220.00
COD1104,GATA BOTELLA 2TN,,TRUPER                   ,14810,,0,1,UNIDAD,S/ 70.00
COD1105,GATA BOTELLA 32TN,,TRUPER                   ,14819,,0,3,UNIDAD,S/ 320.00
COD1106,GATA BOTELLA 4TN,,TRUPER                   ,14812,,0,7,UNIDAD,S/ 86.00
COD1107,GATA BOTELLA 50TN,,TRUPER                   ,14821,,0,3,UNIDAD,S/ 630.00
COD1108,GATA BOTELLA 6TN,,TRUPER                   ,14814,,0,9,UNIDAD,S/ 102.00
COD1109,GATA BOTELLA 8TN,,TRUPER                   ,14816,,0,7,UNIDAD,S/ 130.00
COD1110,GATA PATIN 2TN,,TRUPER                   ,14944,,0,2,UNIDAD,S/ 160.00
COD1111,GATA PATIN 2TN CON MALETIN,,TRUPER                   ,14804,,0,2,UNIDAD,S/ 200.00
COD1112,GATA PATIN 3TN,,TRUPER                   ,14947,,0,2,UNIDAD,S/ 480.00
COD1113,GATA PATIN 3TN HIDRAULICA,,TRUPER                   ,14949,,0,1,UNIDAD,S/ 730.00
COD1114,GATA PATIN 5 TONELADAS HIDRAULICA,,TRUPER                   ,14957,,0,1,UNIDAD,"S/ 2,550.00"
COD1115,GORRA,,TRUPER                   ,60435,,0,36,UNIDAD,S/ 18.00
COD1116,GOTAS DE REPUESTO PARA NIVEL,,TRUPER                   ,17042,,0,8,UNIDAD,S/ 3.00
COD1117,GRAPA 1 1/2 CALIBRE 18,,TRUPER                   ,18278,,0,4,CAJA,S/ 64.00
COD1118,GRAPA 1 1/4 CALIBRE 18,,TRUPER                   ,18276,,0,7,CAJA,S/ 58.00
COD1119,GRAPA 1 1/8 CALIBRE 18,,TRUPER                   ,18275,,0,9,CAJA,S/ 51.00
COD1120,GRAPA 1 3/8 CALIBRE 18,,TRUPER                   ,18277,,0,21,CAJA,S/ 60.00
COD1121,GRAPA 1 5/8 CALIBRE 18,,TRUPER                   ,18279,,0,7,CAJA,S/ 70.00
COD1122,GRAPA 1 CALIBRE 18,,TRUPER                   ,18274,,0,10,CAJA,S/ 45.00
COD1123,GRAPA 1/2 CALIBRE 18 13MM,,TRUPER                   ,18270,,0,4,CAJA,S/ 27.00
COD1124,GRAPA 1/2 CALIBRE 22,,TRUPER                   ,13245,,0,5,CAJA,S/ 13.00
COD1125,GRAPA 1/2 PESADO,,TRUPER                   ,17968,,0,159,CAJA,S/ 5.50
COD1126,GRAPA 1/4 CALIBRE 22,,TRUPER                   ,18282,,0,4,CAJA,S/ 10.00
COD1127,GRAPA 1/4 LIVIANA,,TRUPER                   ,17970,,0,192,UNIDAD,S/ 3.00
COD1128,GRAPA 1/4 PESADO,,TRUPER                   ,17965,,0,159,UNIDAD,S/ 4.50
COD1129,GRAPA 3/4 CALIBRE 18,,TRUPER                   ,18272,,0,6,CAJA,S/ 36.00
COD1130,GRAPA 3/8 CALIBRE 22,,TRUPER                   ,18284,,0,5,CAJA,S/ 12.00
COD1131,GRAPA 3/8 LIVIANO,,TRUPER                   ,17982,,0,196,UNIDAD,S/ 4.50
COD1132,GRAPA 3/8 PESADO,,TRUPER                   ,17967,,0,69,UNIDAD,S/ 5.50
COD1133,GRAPA 5/16 CALIBRE 22,,TRUPER                   ,18283,,0,-5,CAJA,S/ 11.00
COD1134,GRAPA 5/16 LIVIANA,,TRUPER                   ,17971,,0,140,UNIDAD,S/ 3.50
COD1135,GRAPA 5/16 PESADO,,TRUPER                   ,17966,,0,76,CAJA,S/ 4.50
COD1136,GRAPA 5/8 CALIBRE 18,,TRUPER                   ,18271,,0,4,CAJA,S/ 32.00
COD1137,GRAPA 5/8 CALIBRE 22,,TRUPER                   ,13246,,0,6,CAJA,S/ 15.00
COD1138,GRAPA 7/8 CALIBRE 18,,TRUPER                   ,18273,,0,10,CAJA,S/ 39.00
COD1139,GRAPA 9/16 PESADO,CAJA MASTER 10 UND,TRUPER                   ,17969,,0,179,UNIDAD,S/ 6.50
COD1140,GRASA MULTIUSOS LITIO,,TRUPER                   ,12783,,0,2,UNIDAD,S/ 18.00
COD1141,GRASA SPRAY LITIO BLANCO,,TRUPER                   ,101974,,0,0,UNIDAD,S/ 19.00
COD1142,GRIFA 3/8-1/2,,TRUPER                   ,10865,,0,3,UNIDAD,S/ 32.00
COD1143,GRIFA 5/8-3/4,,TRUPER                   ,19800,,0,3,UNIDAD,S/ 31.00
COD1144,GUANTES BADANA PARA ELECTRICISTA,,TRUPER                   ,14289,,0,6,PAR,S/ 17.00
COD1145,GUANTES DE CARNAZA Y TELA,,TRUPER                   ,14246,,0,38,UNIDAD,S/ 18.00
COD1146,GUANTES DE CUERO PARA SOLDAR,,TRUPER                   ,15246,,0,17,PAR,S/ 35.00
COD1147,GUANTES DE NYLON RECUBIERTO CON NITRILO L,,TRUPER                   ,13295,,0,-6,UNIDAD,S/ 8.00
COD1148,GUANTES DE NYLON RECUBIERTOS CON NITRILO M,,TRUPER                   ,13294,,0,46,PAR,S/ 8.00
COD1149,GUANTES DE NYLON RECUBIERTOS CON POLIURETANO L,,TRUPER                   ,13292,,0,1,PAR,S/ 7.00
COD1150,GUANTES DE NYLON RECUBIERTOS CON POLIURETANO M,,TRUPER                   ,13291,,0,2,PAR,S/ 7.00
COD1151,GUANTES LARGO DE JEBE TALLA GRANDE,,TRUPER                   ,14269,,0,35,PAR,S/ 23.00
COD1152,GUANTES LARGOS DE JEBE TALLA M,,TRUPER                   ,14268,,0,26,UNIDAD,S/ 23.00
COD1153,GUANTES PARA JARDINERIA G,,TRUPER                   ,15267,,0,0,PAR,S/ 9.00
COD1154,HACHA 1 1/4LB,,TRUPER                   ,14954,,0,0,UNIDAD,S/ 31.00
COD1155,HACHA 3.5LB MEDIA LABOR OJO REDONDO,,TRUPER                   ,19992,,0,5,UNIDAD,S/ 42.00
COD1156,HACHA 3LB MEDIA LABOR OJO REDONDO,,TRUPER                   ,19991,,0,6,UNIDAD,S/ 35.00
COD1157,HACHA 4LB OJO REDONDO,,TRUPER                   ,19993,,0,9,UNIDAD,S/ 42.00
COD1158,HERRAMIENTAS 119PCS EN MALETA PVC,,TRUPER                   ,17090,,0,4,JUEGO,S/ 360.00
COD1159,HERRAMIENTAS 199PCS MM Y PULG 1/4 - 3/8 Y 1/2,,TRUPER                   ,12894,,0,2,JUEGO,S/ 900.00
COD1160,HILO NYLON PARA ALBAÑIL VERDE,,TRUPER                   ,14049,,0,23,UNIDAD,S/ 4.00
COD1161,HILO PARA CULTIVADORA 2.4MMX78MT,,TRUPER                   ,17609,,0,9,UNIDAD,S/ 24.00
COD1162,HILO PARA CULTIVADORA 2.7MMX63MT ROJO,,TRUPER                   ,17610,,0,19,UNIDAD,S/ 24.00
COD1163,HILO PARA CULTIVADORA 2MMX15M,,TRUPER                   ,17606,,0,0,UNIDAD,S/ 7.00
COD1164,HILO PARA CULTIVADORA 3.3MM,ROLLO DE 237MT,TRUPER                   ,17650,,0,0,ROLLO,S/ 110.00
COD1165,HILO PARA CULTIVADORA 3.3MMX48MT AMARILLO,,TRUPER                   ,17630,,0,16,ROLLO,S/ 24.00
COD1166,HILO PARA CULTIVADORA 3.7MMX34MT,,TRUPER                   ,17631,,0,1,UNIDAD,S/ 24.00
COD1167,HOJA PARA CEPILLO CARPINTERO 4-5,,TRUPER                   ,12033,,0,0,UNIDAD,S/ 14.00
COD1168,HOJA PARA CEPILLO CARPINTERO 6,,TRUPER                   ,12036,,0,0,UNIDAD,S/ 15.00
COD1169,HOZ DENTADA,,TRUPER                   ,15121,,0,0,UNIDAD,S/ 15.00
